investimento_fsa,coproducao,fomento_indireto,publico_total,qtd_sessoes,dias_cartaz,renda_total,independente,cat_duracao,animacao,documentario,ficcao,variedades,videomusical
False,False,True,268.0,60.0,13.0,4654.22,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,717.0,31.0,13.0,7579.13,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,590.0,88.0,31.0,5841.37,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,308.0,33.0,33.0,4494.22,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,482.0,63.0,26.0,10947.61,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,462.0,44.0,44.0,4922.27,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,3001.0,195.0,53.0,49085.07,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,17227.0,1815.0,22.0,346053.99,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,7217.0,154.0,28.0,138561.12,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,370913.0,14893.0,68.0,7379630.17,True,LONGA METRAGEM,True,False,False,False,False
False,False,False,1226.0,42.0,19.0,22586.02,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,50.0,2.0,2.0,997.0000000000001,True,LONGA METRAGEM,True,False,False,False,False
False,False,False,734.0,126.0,43.0,9539.06,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,7383.0,553.0,30.0,175249.77,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,236.0,20.0,20.0,5076.71,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1391.0,179.0,36.0,16802.04,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,4811.0,94.0,1.0,98737.69,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,27040.0,2422.0,54.0,560889.18,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,11100.0,2079.0,40.0,179154.51,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2397.0,151.0,25.0,12524.59,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,25993.0,566.0,76.0,413643.84,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,26286.0,2742.0,93.0,534893.84,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,52.0,1.0,1.0,1036.88,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,132.0,16.0,7.0,1831.25,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,619.0,67.0,33.0,5315.1,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,0.0,2.0,2.0,0.0,True,CURTA METRAGEM,False,False,False,False,True
True,False,True,25913.0,3705.0,35.0,451426.08,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,188.0,15.0,15.0,3748.7200000000003,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,444.0,1.0,1.0,8853.36,False,LONGA METRAGEM,False,False,True,False,False
False,False,True,997770.0,26057.0,77.0,17286139.84,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,False,MÉDIA METRAGEM,False,True,False,False,False
True,False,True,2643.0,165.0,30.0,24775.649999999998,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2939.0,13.0,1.0,64446.08,True,MÉDIA METRAGEM,False,False,False,False,True
False,False,True,11062.0,541.0,112.0,174615.25,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,228.0,25.0,23.0,2532.38,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,319.0,14.0,14.0,4011.65,True,LONGA METRAGEM,False,True,False,False,False
False,True,True,535.0,38.0,7.0,12686.02,True,LONGA METRAGEM,True,False,False,False,False
False,False,False,191.0,35.0,23.0,2510.51,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,92.0,4.0,4.0,1834.48,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,464.0,25.0,24.0,7638.8,False,LONGA METRAGEM,False,True,False,False,False
True,False,True,74950.0,4258.0,45.0,1555208.47,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,36189.0,1458.0,33.0,761823.24,False,LONGA METRAGEM,False,False,True,False,False
True,True,True,3857.0,6.0,6.0,45861.87,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,67.0,6.0,6.0,667.5,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,251.0,64.0,23.0,2962.65,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,27717.0,3214.0,49.0,518315.42,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,11.0,4.0,4.0,219.34,False,LONGA METRAGEM,False,True,False,False,False
False,False,True,6774.0,397.0,49.0,103429.76,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,605.0,74.0,14.0,9273.74,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,29.0,7.0,7.0,578.26,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,True,40335.0,2858.0,99.0,731847.08,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,2915.0,240.0,40.0,32835.72,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,183.0,19.0,19.0,2089.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,646521.0,14622.0,89.0,13991250.21,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,38.0,13.0,13.0,757.72,False,CURTA METRAGEM,False,False,False,False,True
False,False,False,19440.0,2788.0,26.0,372336.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,39.0,16.0,7.0,864.17,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,800.0,160.0,33.0,13438.44,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,1180.0,271.0,28.0,19266.51,True,LONGA METRAGEM,True,False,False,False,False
True,False,True,5915.0,327.0,66.0,61805.46,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,14.0,4.0,4.0,208.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,3358.0,308.0,37.0,51804.5,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,100144.0,9900.0,147.0,1705511.15,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,12240.0,582.0,97.0,178798.98,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,5.0,1.0,1.0,99.7,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1203.0,37.0,9.0,23987.820000000003,False,LONGA METRAGEM,False,False,False,False,True
True,False,True,15913.0,2611.0,57.0,275892.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,22669.0,867.0,92.0,448652.88,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,10.0,3.0,3.0,199.4,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,438.0,69.0,26.0,4881.4,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,5.0,5.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,253.0,22.0,14.0,5225.13,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,488.0,51.0,26.0,6450.53,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,346.0,12.0,12.0,3497.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,757.0,76.0,35.0,14241.84,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,22497.0,1939.0,75.0,400616.6,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,7547.0,90.0,1.0,119518.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,97005.0,6927.0,36.0,1892443.04,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,579.0,76.0,11.0,8877.32,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,19436.0,1616.0,33.0,366141.03,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,374.0,1.0,1.0,4973.27,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,67387.0,3231.0,112.0,1138650.57,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1008.0,138.0,47.0,14819.7,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,0.0,1.0,1.0,0.0,False,LONGA METRAGEM,False,True,False,False,False
True,False,False,1194.0,128.0,32.0,17656.02,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,79.0,14.0,14.0,1252.02,True,LONGA METRAGEM,True,False,False,False,False
False,False,True,4442196.0,38781.0,64.0,85017641.7,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,3.0,2.0,0.0,True,CURTA METRAGEM,False,False,True,False,False
True,False,False,55.0,7.0,7.0,1264.05,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,3361.0,271.0,37.0,51023.74,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,4923.0,272.0,81.0,92939.3,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1259.0,24.0,23.0,20007.43,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,799.0,121.0,38.0,9049.21,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,151.0,67.0,12.0,2592.65,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,255.0,10.0,10.0,5084.700000000001,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,70.0,4.0,4.0,620.0,True,LONGA METRAGEM,True,False,False,False,False
False,False,False,270.0,3.0,3.0,5383.8,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,392.0,87.0,12.0,8284.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,11709.0,845.0,67.0,183649.98,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,197.0,8.0,7.0,3774.66,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,12546.0,1491.0,18.0,259041.71,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1913522.0,27542.0,189.0,36468385.54,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1526.0,181.0,30.0,17507.77,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,981.0,60.0,23.0,7691.31,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,967.0,74.0,24.0,12708.12,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,31027.0,3998.0,41.0,525756.73,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2778.0,374.0,34.0,44889.62,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,381.0,21.0,21.0,7597.14,True,MÉDIA METRAGEM,False,False,True,False,False
True,True,False,1308.0,167.0,35.0,20284.63,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,21683.0,3304.0,33.0,407400.37,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1053.0,62.0,62.0,20996.82,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,1184.0,20.0,20.0,23608.960000000003,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,361.0,37.0,17.0,3773.07,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2864.0,250.0,47.0,38268.69,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1233.0,99.0,54.0,25689.11,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,47.0,100.0,100.0,886.37,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,199.0,14.0,14.0,3968.0600000000004,True,CURTA METRAGEM,False,False,False,False,True
False,False,False,774.0,146.0,39.0,10825.85,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,154.0,24.0,18.0,1773.41,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,126.0,11.0,11.0,3577.7,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,819.0,49.0,26.0,8814.77,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,367.0,52.0,11.0,7706.26,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,6057.0,318.0,71.0,47052.96,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,1225.0,36.0,9.0,24600.06,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,5844.0,298.0,47.0,54815.49,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1351.0,194.0,17.0,26805.93,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,30.0,1.0,1.0,598.2,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,674.0,10.0,10.0,7742.4,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,98233.0,8599.0,55.0,1380986.54,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,136.0,70.0,63.0,2711.84,False,MÉDIA METRAGEM,False,False,False,True,False
False,False,True,500.0,9.0,9.0,9970.0,True,MÉDIA METRAGEM,False,True,False,False,False
True,True,True,319.0,52.0,19.0,6804.8,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,109.0,17.0,11.0,2018.3,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,398.0,60.0,28.0,11744.66,False,MÉDIA METRAGEM,False,False,True,False,False
True,False,False,557.0,36.0,34.0,6374.62,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,459.0,94.0,30.0,6295.24,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,2.0,2726.0,882.0,20.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1080.0,194.0,14.0,21989.82,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1403.0,189.0,37.0,21109.38,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,False,CURTA METRAGEM,False,False,False,False,True
True,False,False,94.0,13.0,13.0,1874.3600000000001,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,156436.0,10640.0,141.0,2757868.52,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,205509.0,9607.0,56.0,3713906.48,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,193630.0,6501.0,134.0,3404950.34,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,23.0,1.0,1.0,458.62,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,19564.0,621.0,42.0,227572.62,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,115.0,17.0,11.0,1601.61,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,141329.0,7840.0,49.0,2676971.98,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,41887.0,1793.0,58.0,853185.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,14232.0,1723.0,16.0,272518.06,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,12914.0,1561.0,22.0,204525.4,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2687.0,47.0,3.0,78423.4,True,LONGA METRAGEM,False,False,False,False,True
True,True,False,16.0,2.0,2.0,319.04,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,9559.0,1746.0,98.0,197964.32,True,MÉDIA METRAGEM,True,False,False,False,False
False,False,True,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,12172.0,339.0,300.0,223105.45,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,39005.0,2275.0,25.0,759767.46,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,692.0,24.0,17.0,2717.88,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,1310.0,140.0,42.0,20666.26,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,330.0,11.0,11.0,3889.75,False,LONGA METRAGEM,False,True,False,False,False
True,False,True,109520.0,7063.0,831.0,2079266.76,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,26.0,4.0,3.0,442.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1257.0,127.0,40.0,12590.03,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,671.0,72.0,32.0,7240.76,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,225.0,13.0,13.0,5026.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,3276.0,216.0,36.0,58700.71,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,142484.0,1456.0,7.0,1631510.68,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,307.0,51.0,22.0,4299.91,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,8673.0,512.0,22.0,151581.01,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,431.0,10.0,9.0,6573.25,False,LONGA METRAGEM,False,True,False,False,False
True,False,True,16589.0,3069.0,43.0,306491.86,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,38.0,9.0,9.0,692.78,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1834.0,7.0,1.0,32545.32,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,False,LONGA METRAGEM,False,True,False,False,False
False,False,False,386.0,27.0,27.0,6417.45,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,10.0,1.0,1.0,199.4,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,CURTA METRAGEM,False,False,False,False,True
False,False,False,55.0,26.0,26.0,1096.7,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,277801.0,10338.0,48.0,4943483.77,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,93.0,4.0,4.0,1854.42,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,101.0,6.0,6.0,2013.94,False,LONGA METRAGEM,False,False,False,False,True
False,False,False,16.0,1.0,1.0,319.04,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,10.0,4.0,4.0,207.1,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,2926.0,205.0,40.0,30211.1,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,18.0,7.0,7.0,358.92,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,21191.0,1896.0,11.0,329226.93,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,20421.0,1031.0,90.0,372741.45,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,30374.0,1151.0,83.0,555190.03,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,7.0,276.0,241.0,70.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,1960.0,2305.0,818.0,39082.4,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,666.0,56.0,21.0,7444.16,True,LONGA METRAGEM,False,False,True,False,False
